user_id,total_revenue,currency,total_posts,average_schedule_seconds,total_twitter_post,total_facebook_post,total_pinterest_post,total_instagram_post,total_instagram_story,total_linkedin_post,total_tiktok_post,suggested_hashtags_count,suggested_time_count
-8904332862781333605,600.00,usd,4,234021.5,0,1,1,2,0,0,0,8,2
-8978202932476128306,,,,,,,,,,,,6,2
-9016252955482072635,9.00,usd,3,542428.6666666666,0,1,1,1,0,0,0,4,1
100680665673585978,0.00,usd,1,162003.0,0,1,0,0,0,0,0,0,2
1058393273659997242,,,1,,0,0,0,1,0,0,0,18,0
1184622564952718312,19.00,usd,5,632739.5,0,1,0,4,0,0,0,,
1231243771067448759,,,2,709221.0,0,1,1,0,0,0,0,2,1
1250963485602912748,30.00,usd,2,163833.0,0,0,0,2,0,0,0,,
1256658443128760417,,,2,262842.5,0,0,0,2,0,0,0,18,1
1539335264955683659,,,,,,,,,,,,0,1
1653115458782812439,14.10,usd,3,621628.6666666666,0,0,1,2,0,0,0,0,4
1714755172139265687,19.00,usd,1,486038.0,0,0,0,1,0,0,0,,
1896919492869433220,,,1,,0,1,0,0,0,0,0,7,1
1940745113509169663,19.00,usd,1,212456.0,0,0,1,0,0,0,0,17,0
2070040099460309246,0.00,usd,,,,,,,,,,38,1
2213837544404724450,9.00,usd,2,532835.0,0,0,0,2,0,0,0,0,1
2289270744561486922,58.00,usd,1,417654.0,0,0,0,1,0,0,0,24,1
301335431557383412,19.00,usd,,,,,,,,,,,
3202437296177215496,9.00,usd,,,,,,,,,,0,1
3343217427798083968,15.00,usd,3,230427.33333333334,0,1,0,2,0,0,0,,
341124058620789738,9.00,usd,1,,0,0,0,1,0,0,0,0,1
3491709691600921877,15.00,usd,1,,0,0,0,1,0,0,0,0,2
3588266801845156449,9.00,usd,1,,0,0,0,1,0,0,0,2,0
3699933412716681319,38.00,usd,4,636014.0,0,0,0,4,0,0,0,0,1
3997736003908163130,19.00,usd,1,270006.0,0,0,0,1,0,0,0,14,0
41103138749382463,42.42,usd,1,338441.0,0,0,1,0,0,0,0,,
4114029546444804748,9.00,usd,2,529242.0,0,0,0,2,0,0,0,,
4136575486969379098,20.00,usd,1,608430.0,0,0,0,1,0,0,0,0,3
4151223579400623753,9.00,usd,2,277226.0,0,1,0,1,0,0,0,,
4347639093220174471,,,1,64823.0,0,1,0,0,0,0,0,,
4366851889659300441,50.00,usd,1,410442.0,0,0,1,0,0,0,0,0,2
4423544977324004879,9.00,usd,,,,,,,,,,1,0
450116599420759365,,,1,,0,0,0,1,0,0,0,0,2
4544216881890976960,29.00,usd,,,,,,,,,,1,0
4666478476251791546,9.00,usd,,,,,,,,,,20,2
5035692541867821807,18.00,usd,2,183617.0,0,0,0,2,0,0,0,41,1
5040764724666039261,,,1,154803.0,0,0,1,0,0,0,0,3,0
512274257361669299,19.00,usd,3,496827.5,0,1,0,2,0,0,0,6,1
5468006798113002335,9.00,usd,1,658803.0,0,0,1,0,0,0,0,0,1
5609850341036047848,,,1,684012.0,0,0,0,1,0,0,0,8,0
5670911907413859740,,,2,423030.5,0,0,1,1,0,0,0,3,0
5777480447747963534,,,1,280832.0,0,0,0,1,0,0,0,0,1
583177579195256135,,,1,,0,0,0,1,0,0,0,12,0
6018452349108930758,45.00,usd,3,133220.0,0,0,0,3,0,0,0,33,2
6039905076657455084,,,3,421238.0,0,1,0,2,0,0,0,,
604018560453306367,,,1,709220.0,0,0,0,0,1,0,0,14,1
6054711334832072013,15.00,usd,1,669638.0,0,0,0,1,0,0,0,40,0
6351735580668889565,,,1,,0,1,0,0,0,0,0,4,0
6478867333456853303,9.00,usd,1,,0,0,0,1,0,0,0,,
6601614021055154817,30.00,usd,2,147648.0,0,0,0,2,0,0,0,18,2
6669297147406331183,150.00,usd,1,,0,0,0,1,0,0,0,0,2
6686728014473498552,,,1,277219.0,0,0,0,1,0,0,0,1,2
6728135496419486258,290.00,usd,1,,0,0,0,1,0,0,0,,
6803880748602367574,9.00,usd,1,504058.0,0,0,0,1,0,0,0,20,2
6891922379812625744,,,1,,0,0,0,1,0,0,0,0,2
6954404559388545943,275.44,usd,4,232828.66666666666,0,0,2,2,0,0,0,16,4
7205885214030987330,19.00,usd,3,637203.0,0,0,0,3,0,0,0,,
7401216834589732772,33.51,usd,1,432018.0,0,0,0,1,0,0,0,19,2
7592409684967660805,38.00,usd,4,153630.0,0,0,0,4,0,0,0,13,1
7789611545855374614,19.00,usd,,,,,,,,,,,
7856301265953083448,18.00,usd,2,477037.0,0,1,0,1,0,0,0,5,0
8394896045699522569,0.00,usd,1,118850.0,0,1,0,0,0,0,0,0,1
8424900000451212302,,,1,,0,0,1,0,0,0,0,8,0
8693200105686754873,,,,,,,,,,,,1,0
8776618230206092991,,,1,406847.0,0,1,0,0,0,0,0,30,0
8813390410143451130,15.00,usd,,,,,,,,,,1,1
8926812145735245460,6.86,usd,2,331238.0,0,0,0,2,0,0,0,0,1
8971973581992974218,18.00,usd,2,576035.0,0,0,0,2,0,0,0,0,1
9212569852958075813,25.00,usd,3,462033.6666666667,0,1,1,1,0,0,0,5,1
943097931587852947,,,1,676827.0,0,0,0,1,0,0,0,0,1
-1060141787782514722,9.00,usd,,,,,,,,,,3,0
-1097169818829123032,91.00,usd,1,,0,0,0,1,0,0,0,6,0
-1240239712867920908,19.00,usd,1,104439.0,0,1,0,0,0,0,0,0,1
-1419768928352696156,19.00,usd,1,529218.0,0,0,0,1,0,0,0,,
-1509186058524019811,9.00,usd,3,558010.0,0,0,0,3,0,0,0,,
-1517845392559975881,,,2,216052.0,0,0,1,1,0,0,0,0,2
-1764010780097527912,9.00,usd,1,298816.0,0,0,0,1,0,0,0,22,0
-1782927954253635539,19.00,usd,1,525653.0,0,0,1,0,0,0,0,11,2
-1810646159699544716,38.00,usd,,,,,,,,,,27,0
-1890958793006607635,38.00,usd,,,,,,,,,,0,2
-1985497199621633496,,,1,244831.0,0,0,0,1,0,0,0,31,1
-215647701081675913,9.00,usd,,,,,,,,,,,
-2184397156374805127,81.68,usd,,,,,,,,,,5,3
-2184660694468976139,9.00,usd,1,136857.0,0,0,0,1,0,0,0,1,1
-2316033038936214246,9.00,usd,,,,,,,,,,,
-2503546351063975103,15.00,usd,4,308722.75,0,2,0,2,0,0,0,0,2
-2518203675281912091,19.00,usd,2,118846.0,0,0,0,2,0,0,0,2,0
-2570359678824165963,0.00,usd,2,532815.0,0,1,0,1,0,0,0,,
-2726752724215654774,75.00,usd,1,,0,0,0,1,0,0,0,0,2
-2798832711276749368,9.00,usd,1,424819.0,0,0,0,1,0,0,0,30,0
-30080588749171426,19.00,usd,1,313227.0,0,0,0,1,0,0,0,5,1
-3126006148719793736,300.00,usd,3,463229.0,0,0,1,2,0,0,0,25,2
-3319653881031905650,9.00,usd,1,496806.0,0,0,0,1,0,0,0,0,3
-3517110536709823508,35.00,usd,,,,,,,,,,4,3
-352330211758471755,,,1,720044.0,0,0,0,1,0,0,0,6,1
-3720214020049543713,75.00,usd,4,363643.0,0,0,0,4,0,0,0,5,2
-3769959136024590488,9.00,usd,2,439235.0,0,0,1,1,0,0,0,,
-3953039298110279810,19.00,usd,,,,,,,,,,,
-4167459045705594761,,,1,324008.0,0,0,0,1,0,0,0,,
-4240812745860192800,18.00,usd,3,565209.0,0,2,0,1,0,0,0,10,0
-4553541653824129733,30.00,usd,4,246637.5,0,1,2,1,0,0,0,5,1
-4738780712100206606,15.00,usd,,,,,,,,,,14,2
-474999349031285741,200.00,usd,3,624642.0,1,0,0,2,0,0,0,9,1
-4758532750841029930,15.00,usd,1,590449.0,0,0,0,1,0,0,0,21,2
-4944455557172888687,5.02,usd,,,,,,,,,,,
-536895330832701263,,,1,,0,0,0,1,0,0,0,14,0
-5664763382958282104,,,1,691236.0,0,0,0,1,0,0,0,30,1
-5796217034924534747,,,4,448816.3333333333,0,1,0,3,0,0,0,9,1
-5874370922340776693,90.00,usd,2,,0,0,0,2,0,0,0,5,1
-604924081245336528,,,,,,,,,,,,3,0
-6080246087954807631,38.00,usd,1,543652.0,0,0,0,1,0,0,0,0,1
-6486855998603115664,180.00,usd,2,360015.5,0,0,0,2,0,0,0,4,1
-6541935357138426593,9.00,usd,2,388834.0,0,0,0,2,0,0,0,22,3
-6575631892657789621,0.00,usd,4,325218.6666666667,0,0,1,3,0,0,0,53,2
-6582969866964803529,,,1,,0,0,0,1,0,0,0,,
-6619842122673301325,,,2,381644.5,0,0,0,2,0,0,0,18,1
-6660180940200906791,380.00,usd,2,462621.0,0,0,2,0,0,0,0,6,0
-6678639645084233080,19.00,usd,1,,0,0,0,1,0,0,0,30,1
-6866887679647205222,49.00,usd,1,140432.0,0,0,0,1,0,0,0,0,2
-6991269931018181102,25.00,usd,,,,,,,,,,0,3
-7062261090600958844,19.00,usd,1,,0,0,0,1,0,0,0,,
-7154550758155357876,9.00,usd,4,309628.0,0,3,0,1,0,0,0,,
-716055606988273718,9.00,usd,2,453658.0,0,0,0,2,0,0,0,,
-7330857546577460824,,,1,,0,0,0,1,0,0,0,0,1
-7442312232041582588,30.00,usd,1,720017.0,0,1,0,0,0,0,0,,
-7469795941401292755,,,1,,0,0,0,1,0,0,0,27,0
-7696199906360254110,90.00,usd,,,,,,,,,,4,1
-7798600681145264115,100.00,usd,2,338421.0,0,0,0,2,0,0,0,34,1
-7825515537932977313,19.00,usd,2,387028.5,0,0,0,2,0,0,0,27,1
-7851323454661636716,50.00,usd,2,442831.0,0,0,0,2,0,0,0,33,1
-8036080848081333443,9.00,usd,1,676824.0,0,1,0,0,0,0,0,0,2
-8098683288341884069,0.00,usd,3,374437.5,0,1,0,2,0,0,0,,
-8246758419852582288,49.00,usd,4,325844.5,0,3,0,1,0,0,0,19,2
-8264444855020619394,150.00,usd,3,207613.33333333334,0,1,0,2,0,0,0,0,1
-8281577177189131726,15.00,usd,,,,,,,,,,21,2
-8311023305980342776,19.00,usd,,,,,,,,,,,
-8404971843423662274,9.00,usd,2,273639.0,0,0,2,0,0,0,0,0,1
-8487034532448462791,29.00,usd,,,,,,,,,,6,2
-8530761503088838316,,,1,234058.0,0,0,0,1,0,0,0,,
-9180094831578190383,,,,,,,,,,,,0,1
-9188285684832210159,18.00,usd,,,,,,,,,,0,1
-9194008021300205323,19.00,usd,2,316831.0,0,0,0,2,0,0,0,61,1
1016505859744937666,9.00,usd,,,,,,,,,,,
1109876044434249777,15.00,usd,,,,,,,,,,3,0
1123667031979756901,19.00,usd,2,331254.0,0,0,0,2,0,0,0,4,0
1316454783459853319,,,,,,,,,,,,0,2
1397364805034052776,,,,,,,,,,,,4,1
1498285595751175701,9.00,usd,1,457213.0,0,0,0,1,0,0,0,,
1611277193102164492,,,4,437447.0,0,3,0,1,0,0,0,,
1856250179910092465,30.00,usd,4,267622.0,0,2,1,1,0,0,0,32,2
18897969341106673,19.00,usd,,,,,,,,,,,
2086177381304677784,19.00,usd,,,,,,,,,,1,0
210801119701798163,,,1,10857.0,0,0,0,1,0,0,0,14,1
2211207267444829476,38.00,usd,3,244848.0,0,0,0,3,0,0,0,4,0
2335109549030511896,30.00,usd,1,360016.0,0,0,0,1,0,0,0,0,1
257115286309533356,40.00,usd,3,72044.0,0,1,1,1,0,0,0,10,1
2639477025336130159,19.00,usd,,,,,,,,,,11,1
2831355767774390775,25.00,usd,3,117006.5,0,1,0,2,0,0,0,0,3
2868648803214018084,,,4,486023.6666666667,0,0,1,3,0,0,0,1,0
3095314913303216854,80.00,usd,2,331222.0,0,0,0,2,0,0,0,53,0
3111169032934606581,,,1,673217.0,0,0,1,0,0,0,0,4,0
3218292966776611943,14.00,usd,,,,,,,,,,36,2
3250712309179647796,,,1,104442.0,0,0,0,1,0,0,0,4,1
3379976368761201228,,,1,151204.0,0,0,0,1,0,0,0,0,2
3557060820882659975,9.00,usd,,,,,,,,,,0,2
3718854355349724007,25.00,usd,1,298838.0,0,0,0,1,0,0,0,0,2
3947155381223595037,143.89,usd,,,,,,,,,,,
3955505664458205124,75.00,usd,3,293425.0,0,1,1,1,0,0,0,3,5
3965188681979929255,9.00,usd,1,529252.0,0,0,0,1,0,0,0,1,1
4447286997910626819,9.00,usd,3,201638.0,0,0,1,2,0,0,0,,
4780446468797332992,19.00,usd,2,577829.5,0,0,0,2,0,0,0,0,1
480456692046947605,2.53,usd,,,,,,,,,,12,0
4892059726380535986,19.00,usd,,,,,,,,,,6,0
5054010586248082071,,,1,,0,0,0,1,0,0,0,46,0
533152658590287130,15.00,usd,2,,0,1,0,1,0,0,0,,
5442732283276540233,,,2,,0,0,2,0,0,0,0,,
5448178481487918225,85.00,usd,5,302416.0,0,1,2,2,0,0,0,,
550500253127008207,,,,,,,,,,,,0,1
5556435760132507821,9.00,usd,1,,0,1,0,0,0,0,0,,
5581141219343393728,19.00,usd,,,,,,,,,,2,0
5739525356076314690,29.12,usd,1,,0,0,0,1,0,0,0,2,0
5847361688168115448,54.00,usd,1,522015.0,0,0,0,1,0,0,0,14,0
5876319043102737491,19.00,usd,2,118846.0,0,0,0,2,0,0,0,4,1
5923455327677899140,,,3,72059.0,0,0,0,3,0,0,0,,
5932798587732385886,,,,,,,,,,,,0,1
6125058258568333234,,,1,230435.0,0,0,0,1,0,0,0,13,0
6136750554026927552,205.00,usd,1,720036.0,0,0,0,1,0,0,0,8,2
6150894873675380125,9.00,usd,1,129657.0,0,0,0,1,0,0,0,,
6485871967252163458,19.00,usd,2,117026.5,0,0,0,2,0,0,0,,
6556292925976476439,50.00,usd,,,,,,,,,,1,0
6691567209462015054,9.00,usd,,,,,,,,,,,
682515452087011283,,,3,210637.5,0,0,0,3,0,0,0,13,1
7064476905790105493,19.00,usd,1,,0,0,0,1,0,0,0,3,0
7104456839543700505,,,4,540045.0,0,2,0,2,0,0,0,21,1
7320789584141242303,19.00,usd,,,,,,,,,,,
737561161649000619,38.00,usd,2,388822.0,0,1,0,1,0,0,0,12,1
7545147548845677235,,,4,90003.0,0,0,0,4,0,0,0,0,1
7691268121199454097,9.00,usd,1,,0,1,0,0,0,0,0,9,1
7815233223970210002,15.00,usd,4,365403.5,0,1,0,3,0,0,0,0,1
7927074962549913058,9.00,usd,1,313243.0,0,0,1,0,0,0,0,15,1
8068116193965181655,,,1,,0,1,0,0,0,0,0,3,0
8090623205914529161,9.00,usd,,,,,,,,,,,
8319505898384289532,19.00,usd,2,415858.0,0,0,0,2,0,0,0,8,0
8595636469134317521,,,4,88238.5,0,1,0,3,0,0,0,7,0
8615007112574217427,19.00,usd,2,354617.5,0,1,0,1,0,0,0,1,0
8649703129232856550,29.00,usd,1,313258.0,0,0,0,1,0,0,0,5,2
8808099567440028498,,,7,478845.2,0,2,3,2,0,0,0,5,3
8814703952010267965,49.00,usd,,,,,,,,,,1,1
8877908121462854933,,,,,,,,,,,,30,0
8940369105745335231,5.04,usd,3,320414.0,0,2,0,1,0,0,0,2,4
8952546795935868436,30.00,usd,2,376232.5,0,0,0,2,0,0,0,30,0
9075678510406407033,19.00,usd,1,352808.0,0,0,0,1,0,0,0,,
9079856876536191012,,,1,309642.0,0,0,0,1,0,0,0,,
9116084403691972628,19.00,usd,3,87610.0,1,0,0,2,0,0,0,,
9149385615285318483,9.00,usd,,,,,,,,,,,
9212301211181540792,38.00,usd,2,331246.5,0,0,1,1,0,0,0,0,1
925517335520372214,,,,,,,,,,,,1,1
937701290994370245,9.00,usd,2,378041.5,0,0,0,1,1,0,0,0,1
-1019644420356056569,,,1,234006.0,0,1,0,0,0,0,0,8,0
-1081987081398989386,,,,,,,,,,,,0,1
-1301476161592215347,19.00,usd,,,,,,,,,,6,2
-1330355804117294337,,,,,,,,,,,,6,1
-1494814951925117668,100.00,usd,3,,0,1,0,2,0,0,0,,
-1558277361390385806,360.00,usd,1,612037.0,0,0,0,1,0,0,0,7,1
-1675354021964749433,,,2,72056.0,0,0,0,2,0,0,0,26,0
-1731427457679218087,29.00,usd,,,,,,,,,,,
-2076847595394720031,,,2,183622.0,0,1,0,1,0,0,0,3,3
-2078751441309869324,30.00,usd,3,423028.5,0,0,1,2,0,0,0,,
-2084618365633877458,,,1,,0,1,0,0,0,0,0,5,1
-2242913030846642951,150.00,usd,1,,0,0,0,1,0,0,0,18,0
-2274614722201328294,30.00,usd,4,549629.3333333334,0,0,0,4,0,0,0,19,0
-2368850828871098320,29.00,usd,2,273624.0,0,0,0,2,0,0,0,7,0
-2472496235871770142,19.00,usd,,,,,,,,,,,
-2567028450557028889,,,2,,0,2,0,0,0,0,0,2,2
-2569219356721504181,,,,,,,,,,,,0,1
-2832999505461850415,,,1,514842.0,0,1,0,0,0,0,0,1,0
-3501437173933930807,,,4,,0,1,1,2,0,0,0,0,1
-3846031627768707725,38.00,usd,1,25236.0,0,1,0,0,0,0,0,0,1
-3871757061976841371,,,,,,,,,,,,14,1
-3921336399182532713,30.00,usd,3,372605.0,0,0,1,2,0,0,0,4,0
-3981856325114285292,9.00,usd,1,388820.0,0,0,1,0,0,0,0,0,3
-4104503664802889336,9.00,usd,5,192644.5,0,0,2,3,0,0,0,,
-4159450720886623729,38.00,usd,1,,0,0,0,1,0,0,0,,
-4282949189975655580,,,3,426629.5,0,2,0,1,0,0,0,14,2
-4452647576858392468,9.00,usd,2,86413.0,0,0,0,2,0,0,0,14,1
-4552927590457572727,29.00,usd,,,,,,,,,,30,1
-4826361603891032909,19.00,usd,2,,0,1,0,1,0,0,0,8,0
-4834601303403625182,,,3,151224.5,0,0,0,3,0,0,0,3,0
-5091728865357916837,,,2,671412.0,0,0,0,2,0,0,0,0,1
-5470647346851389037,49.00,usd,1,547216.0,0,0,1,0,0,0,0,1,0
-5541085411017345682,15.00,usd,3,331247.0,0,0,0,3,0,0,0,7,0
-5628198969802320311,19.00,usd,,,,,,,,,,9,0
-5709650565261118397,19.00,usd,1,,0,0,0,1,0,0,0,18,0
-6308185886522010172,15.00,usd,2,68414.0,0,1,0,1,0,0,0,11,0
-6352981551031146718,,,1,,0,0,0,1,0,0,0,,
-6496333999701724320,,,2,68425.5,0,0,1,1,0,0,0,4,0
-6516156323563251111,19.00,usd,1,219619.0,0,0,0,1,0,0,0,1,0
-6642131092730842173,,,3,380426.0,0,1,0,2,0,0,0,2,1
-6662855152999215750,0.00,usd,1,248414.0,0,0,0,1,0,0,0,11,1
-6711267183762180457,25.00,usd,1,176449.0,0,0,0,1,0,0,0,20,2
-671711742097025122,69.00,usd,4,556248.5,0,1,1,2,0,0,0,17,3
-6784013081950997157,0.00,usd,,,,,,,,,,5,0
-6899205637352505025,50.00,usd,4,186021.33333333334,1,0,1,2,0,0,0,0,2
-7166898022672611421,49.00,usd,,,,,,,,,,7,1
-7173882174134391810,29.00,usd,,,,,,,,,,,
-7268458500563774026,,,2,,0,1,0,1,0,0,0,0,1
-7406504555442977998,19.00,usd,1,,0,0,0,1,0,0,0,11,3
-7498468265891850278,9.00,usd,2,288031.0,0,1,0,1,0,0,0,7,1
-7751861114472907743,9.00,usd,,,,,,,,,,4,1
-7774284638354212210,30.00,usd,,,,,,,,,,5,2
-7774501706863830305,50.00,usd,1,270037.0,0,0,0,1,0,0,0,4,1
-7861513307129563264,100.00,usd,1,3654.0,0,0,0,1,0,0,0,,
-7908841523545076976,0.00,usd,,,,,,,,,,2,1
-802802534863412605,35.00,usd,2,133216.5,0,0,0,2,0,0,0,10,3
-8035976689045820741,14.99,usd,1,,0,0,0,1,0,0,0,42,0
-8077722565995806295,90.00,usd,,,,,,,,,,1,0
-8284971555963656121,19.00,usd,2,520240.0,0,0,0,1,0,1,0,5,0
-8521863290222804393,,,2,100856.0,0,1,0,0,1,0,0,16,1
-8536425827097995790,9.00,usd,3,633635.0,0,0,1,2,0,0,0,1,0
-8578690098294760476,25.00,usd,5,228616.0,0,0,0,5,0,0,0,26,0
-860501047107680432,29.00,usd,,,,,,,,,,3,1
-8896484193553333465,,,2,381610.5,0,0,0,2,0,0,0,1,0
1088906484838908893,,,2,118839.0,0,0,1,1,0,0,0,,
132352873847103735,18.00,usd,2,,0,0,0,2,0,0,0,8,2
142976580624812285,90.00,usd,4,253240.0,0,1,1,2,0,0,0,29,2
1605672431244123388,,,1,507644.0,0,1,0,0,0,0,0,3,1
1698982714957161103,19.00,usd,,,,,,,,,,,
1711881652623358742,,,1,374404.0,0,0,0,1,0,0,0,3,2
1996109565781097507,200.00,usd,,,,,,,,,,0,2
2103520880957820140,2.89,usd,5,250829.66666666666,0,2,0,3,0,0,0,2,0
2212823442658656262,9.00,usd,2,478850.0,0,0,0,2,0,0,0,29,1
2230023531267571803,,,3,588022.3333333334,0,1,0,2,0,0,0,0,1
2266696083456321717,,,,,,,,,,,,0,1
235739104507713350,,,2,540000.0,0,1,0,1,0,0,0,5,0
2391739989573002903,15.00,usd,,,,,,,,,,,
2453776079634857271,800.00,usd,6,144034.75,0,0,2,4,0,0,0,15,0
2454291186331358291,9.00,usd,4,250824.66666666666,0,1,0,3,0,0,0,,
2656148310656628393,,,2,691200.0,0,0,0,2,0,0,0,14,0
2690009348998602189,9.00,usd,,,,,,,,,,0,1
2783698645478707786,,,,,,,,,,,,9,0
2856761758782889820,19.00,usd,2,14407.0,0,2,0,0,0,0,0,5,2
2888249619795573958,,,1,,0,0,0,0,1,0,0,6,2
2907268371967267184,,,1,583213.0,0,0,1,0,0,0,0,,
3200276420585131062,19.00,usd,2,,0,1,0,1,0,0,0,6,0
3251424493272292583,9.00,usd,,,,,,,,,,0,2
3279533144683632382,0.00,usd,1,39615.0,0,1,0,0,0,0,0,16,3
3305131545205157006,9.00,usd,1,,0,0,0,1,0,0,0,,
3364516424169783060,9.00,usd,1,489634.0,0,0,0,1,0,0,0,15,1
3428951795729072290,19.00,usd,,,,,,,,,,5,2
3722076751436590370,19.00,usd,3,423020.5,0,3,0,0,0,0,0,25,1
3827898708738800280,,,,,,,,,,,,0,1
384585337069380751,75.00,usd,,,,,,,,,,5,2
4058911263727812984,,,2,421209.0,0,0,1,1,0,0,0,0,1
4059351317563530866,,,,,,,,,,,,0,1
4226838421746271535,19.00,usd,,,,,,,,,,3,4
4250628459109014678,19.00,usd,4,394819.3333333333,0,0,0,4,0,0,0,0,1
433435805601618462,380.00,usd,2,90023.0,0,1,0,1,0,0,0,36,1
440226924327081972,,,1,169202.0,0,0,0,1,0,0,0,,
4434896812004717020,75.00,usd,1,,0,0,0,1,0,0,0,2,3
4487137513790965498,,,1,82840.0,0,1,0,0,0,0,0,1,0
4495330381439110749,,,,,,,,,,,,0,1
452911887226642754,38.00,usd,2,682212.5,0,1,0,1,0,0,0,6,0
4626112575983737747,19.00,usd,1,403243.0,0,0,0,1,0,0,0,3,1
4627346919686787051,25.00,usd,,,,,,,,,,12,1
5149363732497718476,,,1,,0,0,0,1,0,0,0,13,0
518158721718468769,,,1,,0,0,0,1,0,0,0,1,0
5325970790636215014,,,1,,0,0,0,1,0,0,0,0,2
5351043420092136452,19.00,usd,2,291628.0,0,2,0,0,0,0,0,2,0
5494054174486172843,30.00,usd,2,712845.0,0,1,1,0,0,0,0,4,1
5896525436939241470,,,1,583211.0,0,0,0,1,0,0,0,,
595039764718224575,19.00,usd,2,257429.5,0,0,0,2,0,0,0,0,1
6072058240843413133,29.00,usd,2,352835.0,0,1,0,1,0,0,0,,
6075832995505696879,0.00,usd,2,100838.0,0,0,1,1,0,0,0,0,1
6361953964872156937,19.00,usd,,,,,,,,,,,
6545338165954164377,,,1,,0,0,0,1,0,0,0,17,0
6569166872603461365,38.00,usd,2,383426.0,0,1,0,1,0,0,0,,
6664292318287287587,9.00,usd,,,,,,,,,,1,1
6699126814151249400,9.00,usd,2,,0,0,0,2,0,0,0,8,0
6755858383885824700,30.00,usd,3,655221.0,0,1,1,1,0,0,0,0,2
6800436803884238455,,,,,,,,,,,,8,0
6840196622210847233,25.00,usd,3,598830.3333333334,0,0,1,2,0,0,0,24,3
6895814201606802711,19.00,usd,,,,,,,,,,0,2
7153650221317855836,,,,,,,,,,,,0,2
7517474429539861751,9.00,usd,1,,0,0,0,1,0,0,0,,
7636972151729427965,,,,,,,,,,,,0,2
7650143100269684292,,,1,,0,0,0,1,0,0,0,0,2
7863823961629337643,9.00,usd,1,,0,0,1,0,0,0,0,0,2
7928226917288632029,38.00,usd,,,,,,,,,,4,2
7991755632495275810,,,,,,,,,,,,0,1
7999944578287183744,,,1,,0,0,0,1,0,0,0,10,1
8052781803382871350,1.71,usd,,,,,,,,,,1,1
8068266068942636406,19.00,usd,4,383411.0,0,0,1,3,0,0,0,0,2
8071787453882695659,19.00,usd,3,206429.66666666666,0,0,0,3,0,0,0,16,0
8105244173030139233,58.00,usd,2,,0,0,0,2,0,0,0,12,0
8171703471305343240,,,3,288034.6666666667,0,1,1,1,0,0,0,1,1
8217802001697487872,,,,,,,,,,,,3,0
8456935287325642069,30.00,usd,1,82811.0,0,0,0,1,0,0,0,0,1
8576172058986847135,25.00,usd,,,,,,,,,,15,3
8674500761452302087,15.00,usd,,,,,,,,,,3,0
8773730248231033794,30.00,usd,1,,0,0,0,1,0,0,0,17,0
8847166801292728008,9.00,usd,,,,,,,,,,14,0
8960410270416239879,15.00,usd,,,,,,,,,,,
9194569281861925732,15.00,usd,3,362428.6666666667,0,2,0,1,0,0,0,5,1
974356003521040041,9.00,usd,,,,,,,,,,,
993938374980757721,,,4,385241.0,0,0,1,3,0,0,0,0,1
-1050640519985652317,9.00,usd,,,,,,,,,,,
-1243383385598383565,74.88,usd,5,345644.5,0,3,0,1,0,1,0,18,1
-1300966763411890550,9.00,usd,1,219638.0,0,0,0,1,0,0,0,26,0
-1304419408668075266,9.00,usd,1,118846.0,0,0,0,1,0,0,0,,
-1343233744558508835,0.00,usd,3,446430.5,0,1,0,2,0,0,0,11,2
-1402135587126176425,,,1,309631.0,0,0,0,1,0,0,0,,
-1632939248674669378,9.00,usd,2,345633.5,0,0,1,1,0,0,0,1,0
-1883188712474554760,19.00,usd,,,,,,,,,,3,1
-1890215714445806766,0.00,usd,1,572417.0,0,1,0,0,0,0,0,4,0
-1906766761245234434,30.00,usd,1,442800.0,0,0,0,1,0,0,0,9,2
-1950264075331952886,19.00,usd,1,212422.0,0,0,0,1,0,0,0,,
-2016164784887753492,19.00,usd,,,,,,,,,,0,2
-2021313279186355787,0.00,usd,1,144000.0,0,0,0,1,0,0,0,,
-2040098282396207391,38.00,usd,,,,,,,,,,0,1
-260271347725302122,29.00,usd,,,,,,,,,,0,2
-2797947800351384457,9.00,usd,1,457253.0,0,0,0,1,0,0,0,,
-2899474637346583948,200.00,usd,4,548429.0,0,1,1,2,0,0,0,8,1
-2922647837692094997,25.00,usd,1,273647.0,0,1,0,0,0,0,0,0,1
-2991052620159111159,19.00,usd,1,,0,0,0,1,0,0,0,,
-307179973192957675,19.00,usd,2,43211.0,0,0,1,1,0,0,0,0,2
-3154763521387732274,19.00,usd,1,298851.0,0,0,0,1,0,0,0,,
-363538341744170651,90.00,usd,1,680421.0,0,0,0,1,0,0,0,,
-4089754387759830295,19.00,usd,1,518405.0,0,0,0,1,0,0,0,0,1
-4195007003951963978,190.00,usd,,,,,,,,,,43,0
-4431661505317885277,,,1,558027.0,0,0,0,1,0,0,0,18,0
-4432695573054295985,29.00,usd,1,,0,0,0,1,0,0,0,,
-4587014550554745360,180.00,usd,3,319239.0,0,0,0,3,0,0,0,16,0
-4616948333527140031,,,,,,,,,,,,0,1
-4638083127673648751,9.00,usd,2,403254.5,0,0,1,1,0,0,0,0,2
-4781091671897777083,,,2,298811.0,0,1,0,1,0,0,0,4,1
-4953831759831996310,,,2,288010.0,0,2,0,0,0,0,0,1,0
-5052613817381247916,9.00,usd,3,115212.0,0,0,0,3,0,0,0,0,1
-5110026060500840665,,,3,612055.0,0,1,0,2,0,0,0,0,2
